Words	Exact	CMS	Abs_Err	Rel_Err	Rel_Err_Mean
ridicule	5	14	9	1.8
ridiculement	1	28	27	27.0
ridicules	1	8	7	7.0
rie	1	4	3	3.0
rien	262	268	6	0.022900763358778626
riens	2	10	8	4.0
rieurs	1	19	18	18.0
rieuse	1	11	10	10.0
riez	4	8	4	1.0
right	3	15	12	4.0
rigide	2	7	5	2.5
rigidit	1	13	12	12.0
rigoureuse	1	11	10	10.0
rigoureux	2	7	5	2.5
rigueur	5	23	18	3.6
rirai	1	8	7	7.0
rire	38	52	14	0.3684210526315789
rires	2	11	9	4.5
rirons	1	16	15	15.0
ris	2	12	10	5.0
rise	1	33	32	32.0
risqu	2	15	13	6.5
risqua	1	10	9	9.0
risquais	1	19	18	18.0
risquait	2	14	12	6.0
risque	7	24	17	2.4285714285714284
risquer	11	26	15	1.3636363636363635
risquera	1	12	11	11.0
risquerai	1	9	8	8.0
risquerez	1	12	11	11.0
risquions	1	17	16	16.0
risquons	2	6	4	2.0
risqut	1	9	8	8.0
rit	4	17	13	3.25
rites	1	16	15	15.0
rituel	2	31	29	14.5
rivage	6	13	7	1.1666666666666667
rival	7	21	14	2.0
rivale	3	9	6	2.0
rivales	2	10	8	4.0
rivalisaient	1	4	3	3.0
rive	6	9	3	0.5
rivire	9	14	5	0.5555555555555556
rixe	1	21	20	20.0
rixes	3	10	7	2.3333333333333335
rjouie	1	11	10	10.0
rjouir	1	6	5	5.0
rjouis	1	7	6	6.0
rjouissaient	1	16	15	15.0
rjouissait	1	10	9	9.0
rle	9	12	3	0.3333333333333333
robe	26	34	8	0.3076923076923077
roberges	1	22	21	21.0
robert	1	6	5	5.0
robes	3	9	6	2.0
robespierre	1	14	13	13.0
robine	1	2	1	1.0
robinet	1	16	15	15.0
roc	1	12	11	11.0
rochefort	49	51	2	0.04081632653061224
rocheguyon	1	14	13	13.0
rochelle	52	73	21	0.40384615384615385
rochelois	27	31	4	0.14814814814814814
rocher	2	12	10	5.0
rochers	2	13	11	5.5
roches	1	7	6	6.0
rodomontades	1	16	15	15.0
rognure	1	15	14	14.0
roi	374	378	4	0.0106951871657754
roide	2	11	9	4.5
roides	1	42	41	41.0
rois	4	9	5	1.25
roman	3	13	10	3.3333333333333335
romanesque	2	11	9	4.5
romarin	2	10	8	4.0
rompait	1	15	14	14.0
rompant	1	8	7	7.0
rompent	1	20	19	19.0
rompez	2	20	18	9.0
rompirent	1	12	11	11.0
rompit	3	16	13	4.333333333333333
rompre	2	12	10	5.0
rompt	1	3	2	2.0
rompu	3	28	25	8.333333333333334
rond	1	11	10	10.0
ronde	11	30	19	1.7272727272727273
rondeau	3	10	7	2.3333333333333335
rondes	1	12	11	11.0
ronds	1	11	10	10.0
rong	2	8	6	3.0
rongs	2	17	15	7.5
rose	8	16	8	1.0
roses	3	10	7	2.3333333333333335
ross	1	10	9	9.0
rossait	1	25	24	24.0
rosser	1	6	5	5.0
rossinante	1	14	13	13.0
rotation	1	18	17	17.0
rou	1	18	17	17.0
rouan	1	16	15	15.0
roue	1	32	31	31.0
rouen	2	13	11	5.5
rouer	1	16	15	15.0
roues	2	16	14	7.0
rouge	39	48	9	0.23076923076923078
rouges	5	31	26	5.2
rougetre	3	16	13	4.333333333333333
rougeur	2	8	6	3.0
rougi	1	7	6	6.0
rougir	3	23	20	6.666666666666667
rougirent	1	15	14	14.0
rougis	1	7	6	6.0
rougissait	1	15	14	14.0
rougissant	13	22	9	0.6923076923076923
rougit	16	29	13	0.8125
roul	1	16	15	15.0
roula	2	15	13	6.5
roulaient	2	8	6	3.0
roulait	3	11	8	2.6666666666666665
roulant	3	23	20	6.666666666666667
roulante	1	11	10	10.0
roule	1	11	10	10.0
rouleaux	1	12	11	11.0
roulement	4	17	13	3.25
rouler	3	32	29	9.666666666666666
roulettes	1	6	5	5.0
rouliers	1	8	7	7.0
rous	1	9	8	8.0
rousse	1	10	9	9.0
roussillon	1	7	6	6.0
roussin	1	11	10	10.0
route	94	99	5	0.05319148936170213
rouvert	2	12	10	5.0
rouvre	1	4	3	3.0
rouvrir	1	25	24	24.0
rouvrit	9	16	7	0.7777777777777778
rouvritelle	1	13	12	12.0
roux	1	11	10	10.0
royal	4	16	12	3.0
royale	16	20	4	0.25
royales	3	15	12	4.0
royaliste	3	17	14	4.666666666666667
royalistes	1	15	14	14.0
royalties	3	17	14	4.666666666666667
royalty	3	14	11	3.6666666666666665
royaume	23	32	9	0.391304347826087
royaumes	5	17	12	2.4
royaut	1	9	8	8.0
rp	3	21	18	6.0
rpandaient	1	7	6	6.0
rpandait	1	6	5	5.0
rpandant	1	12	11	11.0
rpandirent	2	11	9	4.5
rpandit	3	11	8	2.6666666666666665
rpandrai	1	16	15	15.0
rpandre	4	11	7	1.75
rpandu	2	16	14	7.0
rpandue	1	9	8	8.0
rpandues	1	6	5	5.0
rpara	1	7	6	6.0
rparation	1	8	7	7.0
rparations	1	17	16	16.0
rpare	1	6	5	5.0
rparer	4	9	5	1.25
rparerai	2	4	2	1.0
rparez	1	17	16	16.0
rpartirent	1	4	3	3.0
rpliqua	13	21	8	0.6153846153846154
rplique	2	19	17	8.5
rpondaient	1	5	4	4.0
rpondaientils	1	9	8	8.0
rpondait	3	9	6	2.0
rpondant	5	13	8	1.6
rponde	1	9	8	8.0
rpondez	7	21	14	2.0
rpondezen	1	6	5	5.0
rpondezy	1	7	6	6.0
rpondirent	8	30	22	2.75
rpondisje	3	19	16	5.333333333333333
rpondit	246	254	8	0.032520325203252036
rponditelle	1	16	15	15.0
rponditil	3	14	11	3.6666666666666665
rpondrai	1	30	29	29.0
rpondraient	1	6	5	5.0
rpondraije	1	17	16	16.0
rpondrais	1	7	6	6.0
rpondrait	1	15	14	14.0
rpondre	46	56	10	0.21739130434782608
rpondrez	1	4	3	3.0
rpondrezvous	1	20	19	19.0
rpondronsnous	1	15	14	14.0
rpondront	1	9	8	8.0
rponds	21	26	5	0.23809523809523808
rpondsmoi	1	12	11	11.0
rpondt	3	20	17	5.666666666666667
rpondu	30	40	10	0.3333333333333333
rponse	33	40	7	0.21212121212121213
rponses	1	13	12	12.0
rprima	2	9	7	3.5
rprimaient	1	11	10	10.0
rprimand	1	9	8	8.0
rprimander	1	10	9	9.0
rprimandes	1	7	6	6.0
rprimer	3	16	13	4.333333333333333
rpt	2	9	7	3.5
rpta	19	23	4	0.21052631578947367
rptaient	1	10	9	9.0
rptaije	1	8	7	7.0
rptait	5	14	9	1.8
rptant	1	6	5	5.0
rptatil	1	6	5	5.0
rpte	14	40	26	1.8571428571428572
rpter	6	13	7	1.1666666666666667
rptez	1	7	6	6.0
rptons	1	7	6	6.0
rptrent	4	19	15	3.75
rpugnait	3	8	5	1.6666666666666667
rpugnance	7	21	14	2.0
rpulsif	1	5	4	4.0
rputation	10	20	10	1.0
rseau	1	6	5	5.0
rserv	1	12	11	11.0
rservait	2	23	21	10.5
rserve	3	7	4	1.3333333333333333
rsidence	2	9	7	3.5
rsigna	1	5	4	4.0
rsignation	4	16	12	3.0
rsigne	4	13	9	2.25
rsigns	1	17	16	16.0
rsist	3	15	12	4.0
rsista	1	3	2	2.0
rsistait	1	3	2	2.0
rsistance	16	19	3	0.1875
rsistant	1	10	9	9.0
rsiste	1	27	26	26.0
rsister	6	27	21	3.5
rsistez	1	15	14	14.0
rsistrent	1	12	11	11.0
rsolu	7	8	1	0.14285714285714285
rsolue	5	10	5	1.0
rsolument	3	16	13	4.333333333333333
rsolus	2	20	18	9.0
rsolut	14	18	4	0.2857142857142857
rsolution	15	30	15	1.0
rsolutions	4	19	15	3.75
rsolvonsnous	1	15	14	14.0
rsonn	2	20	18	9.0
rsonna	2	12	10	5.0
rsonnaient	2	4	2	1.0
rsonner	1	21	20	20.0
rsoudrait	1	14	13	13.0
rsoudre	1	7	6	6.0
rsult	1	16	15	15.0
rsulta	7	17	10	1.4285714285714286
rsultait	3	39	36	12.0
rsultat	10	23	13	1.3
rsultats	3	7	4	1.3333333333333333
rsulte	3	17	14	4.666666666666667
rsultt	1	10	9	9.0
rtabli	1	15	14	14.0
rtablir	1	7	6	6.0
rtablirai	1	5	4	4.0
rtablissezvous	1	10	9	9.0
rtablit	1	10	9	9.0
rtelier	1	57	56	56.0
rteliers	1	23	22	22.0
rtie	1	15	14	14.0
rtribution	1	5	4	4.0
rtrograde	1	5	4	4.0
ruait	1	18	17	17.0
ruant	1	8	7	7.0
ruban	3	9	6	2.0
rubans	2	18	16	8.0
rubens	1	32	31	31.0
rubis	1	16	15	15.0
rude	5	16	11	2.2
rudes	1	13	12	12.0
rudesse	1	11	10	10.0
rudiment	2	12	10	5.0
rue	125	137	12	0.096
ruelle	9	29	20	2.2222222222222223
ruelles	1	12	11	11.0
rues	11	30	19	1.7272727272727273
rugissant	3	22	19	6.333333333333333
rugissement	4	13	9	2.25
rugissements	1	14	13	13.0
rugissez	1	10	9	9.0
ruin	3	12	9	3.0
ruine	1	7	6	6.0
ruines	2	5	3	1.5
ruins	1	17	16	16.0
ruisseau	1	9	8	8.0
ruisselait	1	9	8	8.0
ruisselant	2	12	10	5.0
ruisselante	1	6	5	5.0
ruisseler	1	4	3	3.0
rules	1	11	10	10.0
rumeur	3	13	10	3.3333333333333335
runies	2	10	8	4.0
runion	6	16	10	1.6666666666666667
runir	2	8	6	3.0
runirait	1	4	3	3.0
runirent	2	14	12	6.0
runis	8	19	11	1.375
runissait	1	17	16	16.0
runissant	1	12	11	11.0
runissent	1	14	13	13.0
runit	1	14	13	13.0
rupture	1	14	13	13.0
rus	1	9	8	8.0
ruse	3	9	6	2.0
ruses	1	13	12	12.0
russi	3	17	14	4.666666666666667
russir	2	11	9	4.5
russirai	1	4	3	3.0
russiraitelle	1	11	10	10.0
russissait	2	6	4	2.0
russit	2	9	7	3.5
russt	1	18	17	17.0
rv	3	11	8	2.6666666666666665
rva	2	11	9	4.5
rvait	3	10	7	2.3333333333333335
rvant	2	3	1	0.5
rve	20	23	3	0.15
rveil	3	15	12	4.0
rveill	2	10	8	4.0
rveilla	7	11	4	0.5714285714285714
rveillai	2	12	10	5.0
rveillant	1	14	13	13.0
rveille	3	12	9	3.0
rveiller	5	24	19	3.8
rveillerait	1	13	12	12.0
rveillerons	1	13	12	12.0
rvent	1	23	22	22.0
rverbre	1	7	6	6.0
rverbres	1	12	11	11.0
rverie	5	7	2	0.4
rveries	1	24	23	23.0
rves	13	24	11	0.8461538461538461
rveur	2	13	11	5.5
rveuse	1	28	27	27.0
rvl	4	23	19	4.75
rvlait	1	12	11	11.0
rvlation	5	15	10	2.0
rvlations	1	11	10	10.0
rvler	2	13	11	5.5
rvlezlui	1	6	5	5.0
rvocation	1	12	11	11.0
rvolt	1	8	7	7.0
rvoltait	1	18	17	17.0
rvolte	1	13	12	12.0
rvolter	1	13	12	12.0
rvoltt	1	5	4	4.0
rvolution	2	8	6	3.0
rvr	1	6	5	5.0
rvre	1	6	5	5.0
rvrence	4	21	17	4.25
rvrend	2	8	6	3.0
rvrends	1	6	5	5.0
s	1	6	5	5.0
sa	980	990	10	0.01020408163265306
sabaissaient	1	10	9	9.0
sabaissait	2	20	18	9.0
sabaissant	1	12	11	11.0
sabaisser	1	9	8	8.0
sabandonna	1	4	3	3.0
sabandonnant	1	8	7	7.0
sabandonne	1	22	21	21.0
sabattit	1	13	12	12.0
sabbat	1	9	8	8.0
sabl	1	9	8	8.0
sable	6	17	11	1.8333333333333333
sabordrent	1	19	18	18.0
sabre	2	9	7	3.5
sabrita	1	8	7	7.0
sabritant	1	11	10	10.0
sac	24	38	14	0.5833333333333334
saccad	2	12	10	5.0
saccadant	1	25	24	24.0
saccade	1	7	6	6.0
saccomplir	2	21	19	9.5
saccomplirent	1	24	23	23.0
saccomplt	1	14	13	13.0
saccordaient	1	9	8	8.0
saccouda	2	16	14	7.0
saccrochant	1	9	8	8.0
sacculer	1	12	11	11.0
saccuse	1	21	20	20.0
saccuser	1	7	6	6.0
sachant	9	18	9	1.0
sache	12	19	7	0.5833333333333334
sachemina	4	23	19	4.75
sacheminaient	1	10	9	9.0
sacheminait	1	6	5	5.0
sacheminer	1	18	17	17.0
sacheminrent	2	8	6	3.0
sachet	2	9	7	3.5
sachezle	1	8	7	7.0
sachiez	5	13	8	1.6
sacquitta	1	4	3	3.0
sacqurir	1	9	8	8.0
sacr	2	21	19	9.5
sacrant	1	19	18	18.0
sacre	2	12	10	5.0
sacrebleu	1	9	8	8.0
sacrifi	1	9	8	8.0
sacrifiait	1	16	15	15.0
sacrifice	6	17	11	1.8333333333333333
sacrifices	1	13	12	12.0
sacrifie	1	2	1	1.0
sacrifier	2	23	21	10.5
sacrilge	3	17	14	4.666666666666667
sacristains	1	21	20	20.0
sacrs	2	9	7	3.5
sacs	2	23	21	10.5
sadjoignit	1	11	10	10.0
sadossa	2	27	25	12.5
sadosser	1	14	13	13.0
sadoucit	1	13	12	12.0
sadressa	1	6	5	5.0
sadressaient	1	7	6	6.0
sadressait	3	18	15	5.0
sadressant	16	26	10	0.625
sadressent	2	19	17	8.5
sadressrent	2	22	20	10.0
saffaiblissant	1	17	16	16.0
saffaissa	1	10	9	9.0
sagacit	1	8	7	7.0
sage	4	33	29	7.25
sagenouilla	2	17	15	7.5
sages	2	12	10	5.0
sagesse	5	14	9	1.8
sagirait	1	9	8	8.0
sagissait	19	28	9	0.47368421052631576
sagissaitil	2	10	8	4.0
sagit	11	25	14	1.2727272727272727
sagitaient	1	10	9	9.0
sagitait	3	15	12	4.0
sagitant	1	12	11	11.0
sagitent	1	9	8	8.0
sagitil	3	12	9	3.0
saidant	2	22	20	10.0
saign	1	18	17	17.0
saignait	1	18	17	17.0
saigne	1	16	15	15.0
saigner	1	11	10	10.0
saillante	1	19	18	18.0
saillantes	1	21	20	20.0
saillants	1	4	3	3.0
saillie	1	20	19	19.0
saiment	1	16	15	15.0
sain	4	10	6	1.5
saine	3	6	3	1.0
sains	2	8	6	3.0
saint	21	47	26	1.2380952380952381
saintantoine	3	22	19	6.333333333333333
saintbarthlmy	1	12	11	11.0
saintcloud	9	20	11	1.2222222222222223
saintdenis	3	14	11	3.6666666666666665
sainte	9	21	12	1.3333333333333333
saintes	2	18	16	8.0
saintesprit	2	24	22	11.0
saintet	2	21	19	9.5
saintgermain	16	24	8	0.5
saintgervais	6	10	4	0.6666666666666666
saintgris	1	22	21	21.0
sainthonor	4	5	1	0.25
saintjacques	1	7	6	6.0
saintjean	2	8	6	3.0
saintleu	2	10	8	4.0
saintlouis	1	4	3	3.0
saintmagloire	2	9	7	3.5
saintmand	2	13	11	5.5
saintmartin	3	7	4	1.3333333333333333
saintomer	3	18	15	5.0
saintpaul	2	14	12	6.0
saintpre	1	6	5	5.0
saints	3	17	14	4.666666666666667
saintsimon	2	18	16	8.0
saintsulpice	3	7	4	1.3333333333333333
saintvalery	3	7	4	1.3333333333333333
sais	102	110	8	0.0784313725490196
saisi	10	12	2	0.2
saisie	1	2	1	1.0
saisir	7	26	19	2.7142857142857144
saisis	1	14	13	13.0
saisissait	2	11	9	4.5
saisissant	5	22	17	3.4
saisissement	1	9	8	8.0
saisit	13	16	3	0.23076923076923078
saisje	5	18	13	2.6
saistu	4	8	4	1.0
sait	65	74	9	0.13846153846153847
saitelle	1	15	14	14.0
sal	1	15	14	14.0
salaire	1	4	3	3.0
sales	2	12	10	5.0
salignrent	1	17	16	16.0
salir	1	18	17	17.0
salla	1	5	4	4.0
salle	26	43	17	0.6538461538461539
salles	1	7	6	6.0
salliait	1	5	4	4.0
sallit	1	10	9	9.0
salluma	1	14	13	13.0
salomon	2	13	11	5.5
salon	7	16	9	1.2857142857142858
salons	1	16	15	15.0
salt	1	9	8	8.0
salu	2	16	14	7.0
salua	29	43	14	0.4827586206896552
saluait	1	12	11	11.0
saluant	6	22	16	2.6666666666666665
salue	1	6	5	5.0
saluent	1	17	16	16.0
saluer	1	12	11	11.0
salurent	9	19	10	1.1111111111111112
salut	13	18	5	0.38461538461538464
salutaire	1	14	13	13.0
saluts	2	5	3	1.5
samaritaine	5	11	6	1.2
same	1	5	4	4.0
samson	1	8	7	7.0
samuel	1	19	18	18.0
sance	1	15	14	14.0
sanctuaire	1	12	11	11.0
sandis	1	24	23	23.0
sang	51	57	6	0.11764705882352941
sangbleu	1	7	6	6.0
sangdieu	7	11	4	0.5714285714285714
sangfroid	10	25	15	1.5
sangl	1	8	7	7.0
sanglant	3	19	16	5.333333333333333
sanglante	3	7	4	1.3333333333333333
sanglantes	2	16	14	7.0
sanglants	1	14	13	13.0
sanglot	1	9	8	8.0
sanglotant	2	17	15	7.5
sanglots	8	15	7	0.875
sangsurer	1	7	6	6.0
sanguinaire	1	9	8	8.0
sanima	1	10	9	9.0
sanimant	1	7	6	6.0
sanimerait	1	21	20	20.0
sannona	1	21	20	20.0
sans	528	536	8	0.015151515151515152
sant	20	23	3	0.15
sapaisa	1	12	11	11.0
sapaiser	1	12	11	11.0
sapercevait	1	12	11	11.0
sapercevant	2	12	10	5.0
sapercevoir	3	9	6	2.0
sapercevront	1	4	3	3.0
saperoit	1	18	17	17.0
saperoive	1	12	11	11.0
sapert	2	27	25	12.5
saperut	16	19	3	0.1875
saphir	11	30	19	1.7272727272727273
saphirs	1	12	11	11.0
saplatir	3	30	27	9.0
sappelait	6	15	9	1.5
sappeler	1	10	9	9.0
sappelle	5	11	6	1.2
sappelletil	3	22	19	6.333333333333333
sapplaudissait	1	23	22	22.0
sapplaudit	2	9	7	3.5
sappliqua	1	4	3	3.0
sapplique	1	8	7	7.0
sapprocha	44	66	22	0.5
sapprochaient	1	10	9	9.0
sapprochait	6	22	16	2.6666666666666665
sapprochant	5	23	18	3.6
sapprocher	4	18	14	3.5
sapprochrent	8	16	8	1.0
sapprta	4	13	9	2.25
sapprtaient	1	5	4	4.0
sapprtait	3	10	7	2.3333333333333335
sapprtant	1	7	6	6.0
sapprter	1	7	6	6.0
sapprtrent	1	34	33	33.0
sappuya	5	13	8	1.6
sappuyait	2	17	15	7.5
sappuyant	3	14	11	3.6666666666666665
sar	2	8	6	3.0
sarabande	2	14	12	6.0
sardanapale	1	12	11	11.0
sarma	1	16	15	15.0
sarmaient	1	8	7	7.0
sarracha	1	14	13	13.0
sarrachait	2	17	15	7.5
sarrangent	1	14	13	13.0
sarrangera	1	24	23	23.0
sarrta	43	58	15	0.3488372093023256
sarrtaient	4	17	13	3.25
sarrtait	6	16	10	1.6666666666666667
sarrtant	4	32	28	7.0
sarrte	1	25	24	24.0
sarrter	11	17	6	0.5454545454545454
sarrteraient	1	10	9	9.0
sarrtrent	6	14	8	1.3333333333333333
sasseoir	7	17	10	1.4285714285714286
sasseyant	2	15	13	6.5
sassirent	2	21	19	9.5
sassit	11	27	16	1.4545454545454546
sassombrissant	1	4	3	3.0
sassura	2	30	28	14.0
sassurer	6	24	18	3.0
satan	4	11	7	1.75
satellites	2	12	10	5.0
satin	4	17	13	3.25
satisfaction	9	15	6	0.6666666666666666
satisfaire	2	9	7	3.5
satisfaisait	1	5	4	4.0
satisfaisante	2	11	9	4.5
satisfait	5	14	9	1.8
satisfaite	3	22	19	6.333333333333333
satisfaits	1	22	21	21.0
satisfasse	2	16	14	7.0
satisfera	1	10	9	9.0
satisferai	1	9	8	8.0
satisferiez	1	11	10	10.0
satisfit	1	14	13	13.0
sattacher	2	22	20	10.0
sattarder	1	11	10	10.0
sattendait	5	26	21	4.2
sattendant	1	14	13	13.0
satyres	1	10	9	9.0
saucissons	3	4	1	0.3333333333333333
sauf	7	30	23	3.2857142857142856
saufconduit	2	23	21	10.5
saufs	1	16	15	15.0
saugmenta	1	11	10	10.0
saura	6	10	4	0.6666666666666666
saurai	7	23	16	2.2857142857142856
sauraient	2	24	22	11.0
sauraije	1	9	8	8.0
saurais	2	4	2	1.0
saurait	6	13	7	1.1666666666666667
sauraitil	1	10	9	9.0
saurez	8	11	3	0.375
sauriez	3	10	7	2.3333333333333335
saurions	2	13	11	5.5
saurons	2	5	3	1.5
sauronsnous	1	6	5	5.0
sauront	1	9	8	8.0
saut	2	9	7	3.5
sauta	18	24	6	0.3333333333333333
sautait	1	13	12	12.0
sautant	3	13	10	3.3333333333333335
sauter	7	16	9	1.2857142857142858
sauteruisseau	3	19	16	5.333333333333333
sautoir	1	18	17	17.0
sautrent	3	11	8	2.6666666666666665
sauv	11	21	10	0.9090909090909091
sauva	2	26	24	12.0
sauvage	5	28	23	4.6
sauvagerie	1	20	19	19.0
sauvages	2	7	5	2.5
sauvant	2	22	20	10.0
sauve	16	20	4	0.25
sauvegarde	1	8	7	7.0
sauvent	2	36	34	17.0
sauver	14	50	36	2.5714285714285716
sauvera	2	11	9	4.5
sauverai	1	14	13	13.0
sauverait	1	14	13	13.0
sauverez	1	7	6	6.0
sauvetoi	1	17	16	16.0
sauveur	5	7	2	0.4
sauvez	2	21	19	9.5
sauvezmoi	3	9	6	2.0
sauvons	1	13	12	12.0
sauvonsnous	1	4	3	3.0
sauvs	2	27	25	12.5
savaient	2	25	23	11.5
savais	15	24	9	0.6
savait	61	65	4	0.06557377049180328
savaitelle	1	7	6	6.0
savaitil	1	12	11	11.0
savamment	1	16	15	15.0
savana	27	36	9	0.3333333333333333
savanait	8	26	18	2.25
savanant	3	20	17	5.666666666666667
savancer	2	13	11	5.5
savancera	1	6	5	5.0
savancrent	5	44	39	7.8
savant	3	9	6	2.0
savante	1	15	14	14.0
savantes	2	10	8	4.0
savants	2	12	10	5.0
savent	4	18	14	3.5
savez	85	92	7	0.08235294117647059
savezvous	35	42	7	0.2
saviez	3	13	10	3.3333333333333335
saviezvous	2	26	24	12.0
savoir	71	93	22	0.30985915492957744
savons	11	23	12	1.0909090909090908
savouait	1	13	12	12.0
savouer	1	27	26	26.0
savourer	1	15	14	14.0
sbires	7	11	4	0.5714285714285714
sbranla	1	12	11	11.0
scandale	5	12	7	1.4
scandaleuse	2	10	8	4.0
scandalis	1	5	4	4.0
scandant	1	8	7	7.0
scarta	1	6	5	5.0
scartait	2	11	9	4.5
scartrent	1	8	7	7.0
scartt	1	27	26	26.0
sceau	5	12	7	1.4
sceaux	6	29	23	3.8333333333333335
scell	2	9	7	3.5
scelle	3	12	9	3.0
sceptique	1	13	12	12.0
schappa	2	17	15	7.5
schappent	1	6	5	5.0
schapper	2	12	10	5.0
schauffa	1	16	15	15.0
schauffent	1	19	18	18.0
schauffer	1	12	11	11.0
schaufferait	1	2	1	1.0
sche	1	8	7	7.0
schement	1	7	6	6.0
sches	1	16	15	15.0
schomberg	7	20	13	1.8571428571428572
sciemment	2	13	11	5.5
science	5	15	10	2.0
sciences	2	17	15	7.5
scier	1	16	15	15.0
scis	1	11	10	10.0
sclaira	1	8	7	7.0
sclaircira	1	20	19	19.0
sclaircissent	1	10	9	9.0
sclaircit	1	7	6	6.0
sclrat	1	8	7	7.0
sclrate	2	16	14	7.0
scne	19	30	11	0.5789473684210527
scolastiques	1	4	3	3.0
scoula	3	16	13	4.333333333333333
scoulait	2	14	12	6.0
scouler	2	5	3	1.5
scoulrent	6	21	15	2.5
scria	310	316	6	0.01935483870967742
scriaientils	1	11	10	10.0
scriait	2	29	27	13.5
scriaitil	2	12	10	5.0
scriant	5	13	8	1.6
scriat	1	13	12	12.0
scriatelle	15	25	10	0.6666666666666666
scriatil	20	29	9	0.45
scriaton	1	21	20	20.0
scrier	4	20	16	4.0
scrirent	13	39	26	2.0
scrupuleuse	1	18	17	17.0
scrupuleusement	1	6	5	5.0
scrutateur	2	5	3	1.5
scurit	3	12	9	3.0
sducteurs	1	8	7	7.0
sduction	4	20	16	4.0
sductions	7	15	8	1.1428571428571428
sduire	8	14	6	0.75
sduisant	1	10	9	9.0
sduisit	2	28	26	13.0
sduit	5	16	11	2.2
se	1463	1471	8	0.005468215994531784
search	1	14	13	13.0
sec	2	13	11	5.5
second	41	59	18	0.43902439024390244
secondaire	1	28	27	27.0
seconde	48	64	16	0.3333333333333333
secondes	6	18	12	2.0
seconds	3	9	6	2.0
secoua	10	17	7	0.7
secouait	2	22	20	10.0
secouant	6	18	12	2.0
secouer	1	5	4	4.0
secourir	1	18	17	17.0
secours	34	46	12	0.35294117647058826
secourue	1	13	12	12.0
secousse	3	10	7	2.3333333333333335
secousses	1	22	21	21.0
secret	54	57	3	0.05555555555555555
secrets	13	31	18	1.3846153846153846
secrtaire	10	24	14	1.4
secrtaires	1	8	7	7.0
secrte	8	22	14	1.75
secrtes	2	12	10	5.0
secs	1	23	22	22.0
sectateurs	1	14	13	13.0
secte	1	19	18	18.0
section	7	16	9	1.2857142857142858
sections	1	30	29	29.0
secure	1	17	16	16.0
see	3	16	13	4.333333333333333
seffaa	2	6	4	2.0
seffacent	1	9	8	8.0
seffora	1	5	4	4.0
sefforait	1	15	14	14.0
seigneur	39	45	6	0.15384615384615385
seigneurie	5	32	27	5.4
seigneurs	20	26	6	0.3
sein	3	17	14	4.666666666666667
seine	3	5	2	0.6666666666666666
seize	6	10	4	0.6666666666666666
seizime	3	16	13	4.333333333333333
sell	6	14	8	1.3333333333333333
sellait	1	9	8	8.0
selle	23	43	20	0.8695652173913043
seller	7	16	9	1.2857142857142858
selles	5	17	12	2.4
selon	42	55	13	0.30952380952380953
sels	2	18	16	8.0
sem	2	20	18	9.0
semaine	8	18	10	1.25
semaines	3	9	6	2.0
sembarquait	1	7	6	6.0
sembarquer	1	8	7	7.0
sembl	3	20	17	5.666666666666667
sembla	13	30	17	1.3076923076923077
semblable	3	10	7	2.3333333333333335
semblables	5	17	12	2.4
semblaient	10	38	28	2.8
semblait	41	48	7	0.17073170731707318
semblant	16	28	12	0.75
semble	53	68	15	0.2830188679245283
semblera	1	9	8	8.0
semblez	2	22	20	10.0
sembrasse	1	30	29	29.0
sembrassrent	2	28	26	13.0
sembrouillait	1	29	28	28.0
sembrouiller	1	14	13	13.0
sembusquer	2	9	7	3.5
seme	2	13	11	5.5
semelle	3	6	3	1.0
semer	2	7	5	2.5
sempara	2	10	8	4.0
semparaient	1	11	10	10.0
semparait	1	4	3	3.0
semparant	1	13	12	12.0
sempare	1	26	25	25.0
semparer	3	11	8	2.6666666666666665
semparrent	1	11	10	10.0
sempcher	5	18	13	2.6
sempirer	1	14	13	13.0
semplirent	1	6	5	5.0
semplit	1	18	17	17.0
semporte	2	7	5	2.5
sempressa	3	16	13	4.333333333333333
sempressait	1	16	15	15.0
sempressant	1	8	7	7.0
semprisonna	1	6	5	5.0
sen	66	71	5	0.07575757575757576
senchevtraient	1	11	10	10.0
sencourager	1	10	9	9.0
send	1	9	8	8.0
sending	1	2	1	1.0
sendormir	2	11	9	4.5
sendormit	4	9	5	1.25
sendormitelle	1	7	6	6.0
sendort	1	20	19	19.0
senferma	4	14	10	2.5
senfermer	2	9	7	3.5
senferra	1	19	18	18.0
senflamma	1	5	4	4.0
senflammer	1	13	12	12.0
senflammrent	1	16	15	15.0
senfona	6	13	7	1.1666666666666667
senfoncer	1	12	11	11.0
senfuir	3	15	12	4.0
senfuit	4	10	6	1.5
senfuyaient	1	5	4	4.0
sengagea	2	9	7	3.5
sengageait	1	17	16	16.0
sengageant	1	23	22	22.0
sengager	1	13	12	12.0
sengagrent	1	13	12	12.0
senglua	1	8	7	7.0
sengouffra	1	9	8	8.0
sennuie	2	9	7	3.5
sennuierait	2	18	16	8.0
sennuyait	2	4	2	1.0
sennuyer	1	9	8	8.0
senquit	1	17	16	16.0
senroula	1	13	12	12.0
sens	29	37	8	0.27586206896551724
sensation	5	11	6	1.2
sensations	1	28	27	27.0
sensevelissant	1	34	33	33.0
sensible	3	12	9	3.0
sent	7	17	10	1.4285714285714286
sentaient	1	18	17	17.0
sentais	3	10	7	2.3333333333333335
sentait	30	38	8	0.26666666666666666
sentant	4	19	15	3.75
sente	1	18	17	17.0
